city,date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,rain_sum,wind_speed_10m_max,rain_tomorrow,weather_condition,year,month,day,season,temp_range,weather_cluster,weather_pattern
Lucknow,11-07-2010,34.3,27.4,40.9,33.0,10.0,13.0,1,Slight Rain,2010,7,11,Monsoon,6.9,2,Dry Summer
Lucknow,12-07-2010,33.1,26.2,40.1,32.6,31.5,10.2,1,Heavy Rain,2010,7,12,Monsoon,6.9,3,Heavy Monsoon
Lucknow,13-07-2010,34.5,26.4,42.0,32.5,4.3,10.1,1,Moderate Drizzle,2010,7,13,Monsoon,8.1,2,Dry Summer
Lucknow,14-07-2010,30.7,26.5,36.9,32.8,5.8,11.5,1,Slight Rain,2010,7,14,Monsoon,4.2,2,Dry Summer
Lucknow,15-07-2010,32.6,27.2,38.7,33.1,3.6,10.3,1,Slight Rain,2010,7,15,Monsoon,5.4,2,Dry Summer
Lucknow,16-07-2010,32.8,27.9,39.1,34.0,5.9,14.2,1,Moderate Rain,2010,7,16,Monsoon,4.9,2,Dry Summer
Lucknow,17-07-2010,31.4,26.8,38.4,32.0,8.5,17.1,1,Dense Drizzle,2010,7,17,Monsoon,4.6,2,Dry Summer
Lucknow,18-07-2010,32.0,26.9,38.9,33.0,21.8,14.5,1,Moderate Rain,2010,7,18,Monsoon,5.1,3,Heavy Monsoon
Lucknow,19-07-2010,29.1,26.3,36.7,32.1,53.1,14.4,1,Moderate Rain,2010,7,19,Monsoon,2.8,3,Heavy Monsoon
Lucknow,20-07-2010,28.7,26.0,34.5,31.7,18.8,14.2,1,Slight Rain,2010,7,20,Monsoon,2.7,3,Heavy Monsoon
Lucknow,21-07-2010,32.7,25.6,39.0,31.3,25.4,12.2,1,Moderate Rain,2010,7,21,Monsoon,7.1,3,Heavy Monsoon
Lucknow,22-07-2010,31.8,25.4,38.4,30.2,20.0,14.9,1,Moderate Rain,2010,7,22,Monsoon,6.4,3,Heavy Monsoon
Lucknow,23-07-2010,34.0,26.3,41.8,32.9,1.9,9.7,1,Moderate Drizzle,2010,7,23,Monsoon,7.7,2,Dry Summer
Lucknow,24-07-2010,33.5,26.5,40.5,33.3,5.4,7.5,1,Moderate Rain,2010,7,24,Monsoon,7.0,2,Dry Summer
Lucknow,25-07-2010,33.8,26.3,40.5,32.0,7.1,17.2,1,Moderate Rain,2010,7,25,Monsoon,7.5,2,Dry Summer
Lucknow,26-07-2010,32.1,27.7,36.3,30.8,3.2,27.8,1,Slight Rain,2010,7,26,Monsoon,4.4,3,Heavy Monsoon
Lucknow,27-07-2010,27.0,25.8,32.4,28.8,18.5,27.9,1,Moderate Rain,2010,7,27,Monsoon,1.2,3,Heavy Monsoon
Lucknow,28-07-2010,32.1,25.2,40.1,29.5,12.0,14.8,1,Moderate Rain,2010,7,28,Monsoon,6.9,2,Dry Summer
Lucknow,29-07-2010,33.8,26.1,41.3,31.9,11.3,9.6,1,Slight Rain,2010,7,29,Monsoon,7.7,2,Dry Summer
Lucknow,30-07-2010,30.8,26.5,36.1,31.5,9.9,17.9,1,Slight Rain,2010,7,30,Monsoon,4.3,3,Heavy Monsoon
Lucknow,31-07-2010,30.8,26.4,36.2,31.0,4.9,20.7,1,Dense Drizzle,2010,7,31,Monsoon,4.4,3,Heavy Monsoon
Lucknow,01-08-2010,32.2,25.5,37.6,30.3,6.1,14.5,1,Dense Drizzle,2010,8,1,Monsoon,6.7,2,Dry Summer
Lucknow,02-08-2010,30.8,25.2,35.8,29.5,4.4,21.3,1,Slight Rain,2010,8,2,Monsoon,5.6,3,Heavy Monsoon
Lucknow,03-08-2010,32.2,25.3,36.4,29.0,5.3,24.7,1,Slight Rain,2010,8,3,Monsoon,6.9,2,Dry Summer
Lucknow,04-08-2010,32.6,25.4,38.5,30.0,19.4,19.5,1,Moderate Rain,2010,8,4,Monsoon,7.2,3,Heavy Monsoon
Lucknow,05-08-2010,31.5,26.0,37.3,30.8,4.9,15.9,1,Slight Rain,2010,8,5,Monsoon,5.5,2,Dry Summer
Lucknow,06-08-2010,33.5,27.1,38.6,32.5,0.4,22.7,1,Light Drizzle,2010,8,6,Monsoon,6.4,2,Dry Summer
Lucknow,07-08-2010,32.6,27.8,36.1,31.5,0.1,26.2,1,Light Drizzle,2010,8,7,Monsoon,4.8,2,Dry Summer
Lucknow,08-08-2010,33.2,27.0,41.1,32.1,0.5,13.5,1,Light Drizzle,2010,8,8,Monsoon,6.2,2,Dry Summer
Lucknow,09-08-2010,33.5,27.3,40.6,32.7,0.5,7.4,1,Light Drizzle,2010,8,9,Monsoon,6.2,2,Dry Summer
Lucknow,10-08-2010,34.2,27.6,42.2,33.4,0.6,8.0,1,Light Drizzle,2010,8,10,Monsoon,6.6,2,Dry Summer
Lucknow,11-08-2010,30.6,27.6,37.4,34.5,10.0,8.7,1,Moderate Rain,2010,8,11,Monsoon,3.0,3,Heavy Monsoon
Lucknow,12-08-2010,32.7,26.1,41.4,32.7,7.3,8.7,1,Slight Rain,2010,8,12,Monsoon,6.6,2,Dry Summer
Lucknow,13-08-2010,31.7,26.1,38.5,32.8,5.4,12.7,1,Slight Rain,2010,8,13,Monsoon,5.6,2,Dry Summer
Lucknow,14-08-2010,32.4,26.5,39.5,32.0,6.1,12.3,1,Dense Drizzle,2010,8,14,Monsoon,5.9,2,Dry Summer
Lucknow,15-08-2010,31.5,26.1,37.6,32.3,22.2,10.9,1,Moderate Rain,2010,8,15,Monsoon,5.4,3,Heavy Monsoon
Lucknow,16-08-2010,32.3,26.2,38.9,32.0,7.9,9.7,1,Moderate Rain,2010,8,16,Monsoon,6.1,2,Dry Summer
Lucknow,17-08-2010,32.8,26.5,39.0,33.1,13.0,7.3,1,Moderate Rain,2010,8,17,Monsoon,6.3,2,Dry Summer
Lucknow,18-08-2010,32.3,26.4,38.5,32.9,7.9,9.6,1,Moderate Rain,2010,8,18,Monsoon,5.9,2,Dry Summer
Lucknow,19-08-2010,29.4,25.8,36.5,31.4,35.1,10.1,1,Heavy Rain,2010,8,19,Monsoon,3.6,3,Heavy Monsoon
Lucknow,20-08-2010,31.1,25.7,37.7,31.1,10.2,14.4,1,Slight Rain,2010,8,20,Monsoon,5.4,3,Heavy Monsoon
Lucknow,21-08-2010,31.1,25.9,38.0,31.8,14.8,8.5,1,Moderate Rain,2010,8,21,Monsoon,5.2,2,Dry Summer
Lucknow,22-08-2010,29.0,25.7,34.4,31.5,39.7,13.3,1,Moderate Rain,2010,8,22,Monsoon,3.3,3,Heavy Monsoon
Lucknow,23-08-2010,28.8,25.4,35.3,30.7,34.1,12.1,1,Moderate Rain,2010,8,23,Monsoon,3.4,3,Heavy Monsoon
Lucknow,24-08-2010,30.1,25.3,36.0,30.8,18.6,11.3,1,Moderate Rain,2010,8,24,Monsoon,4.8,3,Heavy Monsoon
Lucknow,25-08-2010,29.7,24.8,35.4,30.2,21.9,11.9,1,Moderate Rain,2010,8,25,Monsoon,4.9,3,Heavy Monsoon
Lucknow,26-08-2010,31.6,25.2,39.3,30.5,4.4,10.1,1,Moderate Rain,2010,8,26,Monsoon,6.4,2,Dry Summer
Lucknow,27-08-2010,33.1,25.9,41.8,32.4,1.3,9.8,1,Light Drizzle,2010,8,27,Monsoon,7.2,2,Dry Summer
Lucknow,28-08-2010,32.5,26.4,39.3,32.4,3.9,10.2,1,Dense Drizzle,2010,8,28,Monsoon,6.1,2,Dry Summer
Lucknow,29-08-2010,32.2,25.9,39.0,30.9,8.9,14.8,1,Slight Rain,2010,8,29,Monsoon,6.3,2,Dry Summer
Lucknow,30-08-2010,32.6,26.6,39.2,31.7,0.7,14.9,1,Light Drizzle,2010,8,30,Monsoon,6.0,2,Dry Summer
Lucknow,31-08-2010,30.3,27.3,35.2,32.3,16.5,20.7,1,Moderate Rain,2010,8,31,Monsoon,3.0,3,Heavy Monsoon
Lucknow,01-09-2010,33.3,26.8,39.7,32.1,2.0,16.7,1,Slight Rain,2010,9,1,Monsoon,6.5,2,Dry Summer
Lucknow,02-09-2010,32.3,26.5,39.6,32.5,11.3,14.0,1,Moderate Rain,2010,9,2,Monsoon,5.8,2,Dry Summer
Lucknow,03-09-2010,30.0,26.0,36.3,31.7,17.5,11.1,1,Moderate Rain,2010,9,3,Monsoon,4.0,3,Heavy Monsoon
Lucknow,04-09-2010,29.1,25.2,34.4,30.4,10.9,12.7,1,Moderate Rain,2010,9,4,Monsoon,3.9,3,Heavy Monsoon
Lucknow,05-09-2010,32.0,25.5,38.6,30.6,14.7,11.0,1,Moderate Rain,2010,9,5,Monsoon,6.5,2,Dry Summer
Lucknow,06-09-2010,31.9,26.4,39.3,32.5,2.7,10.9,1,Slight Rain,2010,9,6,Monsoon,5.5,2,Dry Summer
Lucknow,07-09-2010,28.7,25.6,34.4,31.4,6.1,15.9,1,Slight Rain,2010,9,7,Monsoon,3.1,3,Heavy Monsoon
Lucknow,08-09-2010,32.4,26.8,39.2,30.7,1.4,21.9,1,Light Drizzle,2010,9,8,Monsoon,5.6,2,Dry Summer
Lucknow,09-09-2010,31.4,26.0,36.4,29.4,8.6,24.9,1,Moderate Rain,2010,9,9,Monsoon,5.4,3,Heavy Monsoon
Lucknow,10-09-2010,31.6,25.7,37.5,31.2,13.8,17.8,1,Moderate Rain,2010,9,10,Monsoon,5.9,3,Heavy Monsoon
Lucknow,11-09-2010,30.2,25.5,36.8,31.5,20.0,11.3,1,Moderate Rain,2010,9,11,Monsoon,4.7,3,Heavy Monsoon
Lucknow,12-09-2010,31.2,24.7,38.2,30.5,11.0,8.0,1,Slight Rain,2010,9,12,Monsoon,6.5,2,Dry Summer
Lucknow,13-09-2010,31.1,24.7,38.8,30.4,6.8,10.9,1,Moderate Rain,2010,9,13,Monsoon,6.4,2,Dry Summer
Lucknow,14-09-2010,30.2,25.2,36.5,31.0,12.0,6.3,1,Moderate Rain,2010,9,14,Monsoon,5.0,3,Heavy Monsoon
Lucknow,15-09-2010,27.9,24.8,32.6,30.1,13.9,15.1,1,Moderate Rain,2010,9,15,Monsoon,3.1,3,Heavy Monsoon
Lucknow,16-09-2010,28.0,24.1,33.2,28.3,11.2,13.7,1,Moderate Rain,2010,9,16,Monsoon,3.9,3,Heavy Monsoon
Lucknow,17-09-2010,25.9,24.1,29.8,28.2,16.0,19.9,1,Moderate Rain,2010,9,17,Monsoon,1.8,3,Heavy Monsoon
Lucknow,18-09-2010,28.0,24.2,32.3,27.8,24.4,17.7,1,Moderate Rain,2010,9,18,Monsoon,3.8,3,Heavy Monsoon
Lucknow,19-09-2010,28.9,24.4,31.9,27.0,30.7,25.9,1,Moderate Rain,2010,9,19,Monsoon,4.5,3,Heavy Monsoon
Lucknow,20-09-2010,29.9,24.2,33.8,27.4,24.3,24.0,1,Moderate Rain,2010,9,20,Monsoon,5.7,3,Heavy Monsoon
Lucknow,21-09-2010,29.2,24.4,34.5,28.7,4.8,14.3,1,Slight Rain,2010,9,21,Monsoon,4.8,3,Heavy Monsoon
Lucknow,22-09-2010,31.9,24.1,37.0,28.7,0.0,11.0,0,Overcast,2010,9,22,Monsoon,7.8,2,Dry Summer
Lucknow,23-09-2010,29.3,23.6,34.0,28.0,0.2,10.1,1,Light Drizzle,2010,9,23,Monsoon,5.7,3,Heavy Monsoon
Lucknow,24-09-2010,31.0,23.9,36.4,28.2,0.2,11.3,1,Light Drizzle,2010,9,24,Monsoon,7.1,2,Dry Summer
Lucknow,25-09-2010,30.6,23.4,35.5,27.6,0.2,10.8,1,Light Drizzle,2010,9,25,Monsoon,7.2,2,Dry Summer
Lucknow,26-09-2010,31.8,23.6,37.1,28.3,0.7,9.9,1,Moderate Drizzle,2010,9,26,Monsoon,8.2,2,Dry Summer
Lucknow,27-09-2010,32.2,23.1,37.0,26.5,0.0,11.9,0,Mainly Clear,2010,9,27,Monsoon,9.1,2,Dry Summer
Lucknow,28-09-2010,32.3,22.8,36.8,25.5,0.0,15.1,0,Clear,2010,9,28,Monsoon,9.5,2,Dry Summer
Lucknow,29-09-2010,32.3,21.5,37.4,24.2,0.0,11.3,0,Clear,2010,9,29,Monsoon,10.8,1,Mild Transition
Lucknow,30-09-2010,32.3,21.1,37.4,24.2,0.0,6.5,0,Mainly Clear,2010,9,30,Monsoon,11.2,1,Mild Transition
Lucknow,01-10-2010,32.3,23.5,38.2,27.9,0.1,6.1,1,Light Drizzle,2010,10,1,Retreating Monsoon,8.8,2,Dry Summer
Lucknow,02-10-2010,31.8,24.2,37.3,29.1,0.0,6.8,0,Mainly Clear,2010,10,2,Retreating Monsoon,7.6,2,Dry Summer
Lucknow,03-10-2010,32.5,23.4,37.4,27.9,0.0,7.8,0,Mainly Clear,2010,10,3,Retreating Monsoon,9.1,2,Dry Summer
Lucknow,04-10-2010,32.9,22.8,37.6,26.7,0.0,9.3,0,Clear,2010,10,4,Retreating Monsoon,10.1,2,Dry Summer
Lucknow,05-10-2010,32.0,21.9,37.2,25.2,0.0,8.3,0,Clear,2010,10,5,Retreating Monsoon,10.1,1,Mild Transition
Lucknow,06-10-2010,32.0,21.5,36.6,24.7,0.0,8.0,0,Clear,2010,10,6,Retreating Monsoon,10.5,1,Mild Transition
Lucknow,07-10-2010,31.1,22.9,35.7,26.4,0.9,13.4,1,Light Drizzle,2010,10,7,Retreating Monsoon,8.2,2,Dry Summer
Lucknow,08-10-2010,31.4,23.3,36.7,28.0,0.0,6.8,0,Partly Cloudy,2010,10,8,Retreating Monsoon,8.1,2,Dry Summer
Lucknow,09-10-2010,32.4,23.7,35.6,27.2,0.0,14.2,0,Mainly Clear,2010,10,9,Retreating Monsoon,8.7,2,Dry Summer
Lucknow,10-10-2010,33.4,21.7,37.1,24.6,0.0,11.1,0,Clear,2010,10,10,Retreating Monsoon,11.7,1,Mild Transition
Lucknow,11-10-2010,33.4,20.4,36.6,22.9,0.0,13.6,0,Clear,2010,10,11,Retreating Monsoon,13.0,1,Mild Transition
Lucknow,12-10-2010,33.4,21.5,36.7,23.9,0.0,11.9,0,Clear,2010,10,12,Retreating Monsoon,11.9,1,Mild Transition
Lucknow,13-10-2010,33.1,22.3,34.7,23.7,0.0,17.6,0,Clear,2010,10,13,Retreating Monsoon,10.8,2,Dry Summer
Lucknow,14-10-2010,32.3,20.3,36.3,22.8,0.0,7.3,0,Overcast,2010,10,14,Retreating Monsoon,12.0,1,Mild Transition
Lucknow,15-10-2010,32.0,22.7,34.6,25.4,0.1,13.1,1,Light Drizzle,2010,10,15,Retreating Monsoon,9.3,1,Mild Transition
Lucknow,16-10-2010,31.6,24.6,35.3,27.6,0.5,24.6,1,Light Drizzle,2010,10,16,Retreating Monsoon,7.0,2,Dry Summer
Lucknow,17-10-2010,30.9,24.3,34.5,26.7,3.4,19.9,1,Moderate Rain,2010,10,17,Retreating Monsoon,6.6,3,Heavy Monsoon
Lucknow,18-10-2010,31.2,23.3,35.6,26.1,3.0,14.9,1,Slight Rain,2010,10,18,Retreating Monsoon,7.9,2,Dry Summer
Lucknow,19-10-2010,30.9,23.9,36.6,29.2,5.6,7.7,1,Slight Rain,2010,10,19,Retreating Monsoon,7.0,2,Dry Summer
Lucknow,20-10-2010,31.5,23.5,37.8,28.8,5.5,6.4,1,Slight Rain,2010,10,20,Retreating Monsoon,8.0,2,Dry Summer
Lucknow,21-10-2010,31.0,22.9,36.8,26.9,4.9,8.8,1,Slight Rain,2010,10,21,Retreating Monsoon,8.1,2,Dry Summer
Lucknow,22-10-2010,30.2,21.6,35.4,25.5,0.4,8.5,1,Light Drizzle,2010,10,22,Retreating Monsoon,8.6,1,Mild Transition
Lucknow,23-10-2010,31.3,21.7,35.5,25.0,0.0,8.7,0,Mainly Clear,2010,10,23,Retreating Monsoon,9.6,1,Mild Transition
Lucknow,24-10-2010,31.9,20.6,32.9,21.2,0.0,14.9,0,Clear,2010,10,24,Retreating Monsoon,11.3,1,Mild Transition
Lucknow,25-10-2010,30.0,17.6,30.0,16.8,0.0,11.7,0,Clear,2010,10,25,Retreating Monsoon,12.4,1,Mild Transition
Lucknow,26-10-2010,30.3,16.7,30.2,16.3,0.0,10.2,0,Clear,2010,10,26,Retreating Monsoon,13.6,1,Mild Transition
Lucknow,27-10-2010,31.2,15.9,30.5,15.3,0.0,11.5,0,Clear,2010,10,27,Retreating Monsoon,15.3,1,Mild Transition
Lucknow,28-10-2010,30.3,17.1,28.6,16.6,0.0,16.9,0,Clear,2010,10,28,Retreating Monsoon,13.2,1,Mild Transition
Lucknow,29-10-2010,29.5,14.8,29.9,14.4,0.0,8.7,0,Clear,2010,10,29,Retreating Monsoon,14.7,1,Mild Transition
Lucknow,30-10-2010,28.9,15.1,29.9,15.2,0.0,8.7,0,Partly Cloudy,2010,10,30,Retreating Monsoon,13.8,1,Mild Transition
Lucknow,31-10-2010,28.3,17.6,29.4,18.0,0.0,9.2,0,Overcast,2010,10,31,Retreating Monsoon,10.7,1,Mild Transition
Lucknow,01-11-2010,28.8,16.5,30.6,17.6,0.0,7.8,0,Clear,2010,11,1,Pre-Winter,12.3,1,Mild Transition
Lucknow,02-11-2010,29.2,16.4,31.1,17.1,0.0,8.4,0,Clear,2010,11,2,Pre-Winter,12.8,1,Mild Transition
Lucknow,03-11-2010,30.0,16.6,31.2,17.5,0.0,9.0,0,Clear,2010,11,3,Pre-Winter,13.4,1,Mild Transition
Lucknow,04-11-2010,30.0,17.1,30.7,17.8,0.0,8.8,0,Clear,2010,11,4,Pre-Winter,12.9,1,Mild Transition
Lucknow,05-11-2010,30.2,16.8,31.9,17.5,0.0,8.8,0,Clear,2010,11,5,Pre-Winter,13.4,1,Mild Transition
Lucknow,06-11-2010,30.1,16.9,31.7,17.6,0.0,8.8,0,Mainly Clear,2010,11,6,Pre-Winter,13.2,1,Mild Transition
Lucknow,07-11-2010,29.9,17.6,31.5,18.7,0.0,8.9,0,Partly Cloudy,2010,11,7,Pre-Winter,12.3,1,Mild Transition
Lucknow,08-11-2010,30.3,17.6,32.2,18.9,0.0,9.4,0,Overcast,2010,11,8,Pre-Winter,12.7,1,Mild Transition
Lucknow,09-11-2010,30.8,19.2,33.6,21.3,0.0,8.2,0,Overcast,2010,11,9,Pre-Winter,11.6,1,Mild Transition
Lucknow,10-11-2010,30.8,21.1,32.7,22.4,0.0,14.1,0,Overcast,2010,11,10,Pre-Winter,9.7,1,Mild Transition
Lucknow,11-11-2010,30.4,17.2,31.0,18.2,0.0,9.6,0,Overcast,2010,11,11,Pre-Winter,13.2,1,Mild Transition
Lucknow,12-11-2010,29.8,17.7,30.2,18.0,0.0,13.1,0,Clear,2010,11,12,Pre-Winter,12.1,1,Mild Transition
Lucknow,13-11-2010,29.9,20.0,31.7,20.9,0.0,8.7,0,Mainly Clear,2010,11,13,Pre-Winter,9.9,1,Mild Transition
Lucknow,14-11-2010,30.3,18.4,31.9,18.6,0.0,8.1,0,Clear,2010,11,14,Pre-Winter,11.9,1,Mild Transition
Lucknow,15-11-2010,31.2,19.9,32.9,21.3,0.0,9.0,0,Clear,2010,11,15,Pre-Winter,11.3,1,Mild Transition
Lucknow,16-11-2010,30.1,20.2,31.8,23.0,0.0,14.5,0,Overcast,2010,11,16,Pre-Winter,9.9,1,Mild Transition
Lucknow,17-11-2010,30.5,19.7,32.4,21.3,0.0,10.7,0,Partly Cloudy,2010,11,17,Pre-Winter,10.8,1,Mild Transition
Lucknow,18-11-2010,26.1,20.6,27.2,22.7,1.6,13.6,1,Moderate Drizzle,2010,11,18,Pre-Winter,5.5,3,Heavy Monsoon
Lucknow,19-11-2010,26.1,19.6,27.5,21.6,0.4,13.3,1,Light Drizzle,2010,11,19,Pre-Winter,6.5,1,Mild Transition
Lucknow,20-11-2010,27.0,15.9,25.1,14.9,0.0,18.0,0,Clear,2010,11,20,Pre-Winter,11.1,0,Cold Winter
Lucknow,21-11-2010,26.8,15.7,24.4,13.4,0.0,18.1,0,Overcast,2010,11,21,Pre-Winter,11.1,0,Cold Winter
Lucknow,22-11-2010,26.2,15.1,26.1,14.7,0.0,8.0,0,Overcast,2010,11,22,Pre-Winter,11.1,0,Cold Winter
Lucknow,23-11-2010,22.9,18.2,22.9,18.5,0.9,14.8,1,Light Drizzle,2010,11,23,Pre-Winter,4.7,0,Cold Winter
Lucknow,24-11-2010,24.9,16.2,25.2,16.4,0.3,10.0,1,Light Drizzle,2010,11,24,Pre-Winter,8.7,0,Cold Winter
Lucknow,25-11-2010,24.7,18.1,26.2,19.2,0.3,7.9,1,Light Drizzle,2010,11,25,Pre-Winter,6.6,1,Mild Transition
Lucknow,26-11-2010,26.7,19.2,27.1,20.7,0.0,17.3,0,Partly Cloudy,2010,11,26,Pre-Winter,7.5,1,Mild Transition
Lucknow,27-11-2010,26.5,16.9,25.8,17.4,0.0,11.3,0,Partly Cloudy,2010,11,27,Pre-Winter,9.6,1,Mild Transition
Lucknow,28-11-2010,25.7,15.2,24.7,14.9,0.0,10.3,0,Mainly Clear,2010,11,28,Pre-Winter,10.5,0,Cold Winter
Lucknow,29-11-2010,25.1,13.3,22.5,11.7,0.0,16.9,0,Clear,2010,11,29,Pre-Winter,11.8,0,Cold Winter
Lucknow,30-11-2010,24.4,12.7,21.8,10.5,0.0,15.8,0,Clear,2010,11,30,Pre-Winter,11.7,0,Cold Winter
Lucknow,01-12-2010,23.1,10.9,22.3,9.2,0.0,8.5,0,Clear,2010,12,1,Winter,12.2,0,Cold Winter
Lucknow,02-12-2010,23.0,9.6,22.4,7.9,0.0,8.4,0,Clear,2010,12,2,Winter,13.4,0,Cold Winter
Lucknow,03-12-2010,23.5,10.0,23.4,8.7,0.0,8.8,0,Clear,2010,12,3,Winter,13.5,0,Cold Winter
Lucknow,04-12-2010,23.6,10.3,23.8,9.1,0.0,9.2,0,Clear,2010,12,4,Winter,13.3,0,Cold Winter
Lucknow,05-12-2010,23.7,10.4,23.1,9.0,0.0,8.1,0,Mainly Clear,2010,12,5,Winter,13.3,0,Cold Winter
Lucknow,06-12-2010,23.9,9.6,23.3,8.1,0.0,7.0,0,Overcast,2010,12,6,Winter,14.3,0,Cold Winter
Lucknow,07-12-2010,24.6,9.2,24.6,7.6,0.0,9.1,0,Overcast,2010,12,7,Winter,15.4,0,Cold Winter
Lucknow,08-12-2010,25.1,14.5,24.9,13.9,0.0,7.9,0,Overcast,2010,12,8,Winter,10.6,0,Cold Winter
Lucknow,09-12-2010,25.8,16.8,25.3,16.4,1.3,8.4,1,Moderate Drizzle,2010,12,9,Winter,9.0,0,Cold Winter
Lucknow,10-12-2010,24.9,16.9,24.5,16.2,0.0,14.7,0,Overcast,2010,12,10,Winter,8.0,0,Cold Winter
Lucknow,11-12-2010,21.8,12.9,19.0,9.7,0.0,14.7,0,Overcast,2010,12,11,Winter,8.9,0,Cold Winter
Lucknow,12-12-2010,22.4,11.5,19.3,8.2,0.0,16.3,0,Clear,2010,12,12,Winter,10.9,0,Cold Winter
Lucknow,13-12-2010,22.6,9.5,21.1,7.7,0.0,10.2,0,Clear,2010,12,13,Winter,13.1,0,Cold Winter
Lucknow,14-12-2010,23.2,9.9,20.6,8.2,0.0,14.9,0,Clear,2010,12,14,Winter,13.3,0,Cold Winter
Lucknow,15-12-2010,22.7,10.3,20.2,7.9,0.0,12.4,0,Clear,2010,12,15,Winter,12.4,0,Cold Winter
Lucknow,16-12-2010,23.0,9.1,21.6,7.2,0.0,9.8,0,Clear,2010,12,16,Winter,13.9,0,Cold Winter
Lucknow,17-12-2010,23.7,10.1,21.9,8.4,0.0,11.7,0,Clear,2010,12,17,Winter,13.6,0,Cold Winter
Lucknow,18-12-2010,24.0,10.8,21.5,9.1,0.0,16.1,0,Clear,2010,12,18,Winter,13.2,0,Cold Winter
Lucknow,19-12-2010,22.9,10.2,21.0,8.3,0.0,11.3,0,Clear,2010,12,19,Winter,12.7,0,Cold Winter
Lucknow,20-12-2010,22.7,9.8,20.0,7.3,0.0,13.5,0,Clear,2010,12,20,Winter,12.9,0,Cold Winter
Lucknow,21-12-2010,22.4,9.4,19.6,6.9,0.0,13.5,0,Clear,2010,12,21,Winter,13.0,0,Cold Winter
Lucknow,22-12-2010,22.6,8.5,21.1,6.7,0.0,7.7,0,Clear,2010,12,22,Winter,14.1,0,Cold Winter
Lucknow,23-12-2010,23.4,7.6,22.3,5.7,0.0,9.8,0,Clear,2010,12,23,Winter,15.8,0,Cold Winter
Lucknow,24-12-2010,23.5,8.7,22.4,7.1,0.0,10.6,0,Clear,2010,12,24,Winter,14.8,0,Cold Winter
Lucknow,25-12-2010,23.3,9.5,21.9,7.9,0.0,10.2,0,Clear,2010,12,25,Winter,13.8,0,Cold Winter
Lucknow,26-12-2010,22.6,9.1,22.2,7.6,0.0,9.8,0,Clear,2010,12,26,Winter,13.5,0,Cold Winter
Lucknow,27-12-2010,23.3,9.1,22.1,7.4,0.0,11.8,0,Clear,2010,12,27,Winter,14.2,0,Cold Winter
Lucknow,28-12-2010,24.0,10.0,22.9,8.6,0.0,12.4,0,Clear,2010,12,28,Winter,14.0,0,Cold Winter
Lucknow,29-12-2010,25.5,11.6,24.1,11.1,0.0,13.0,0,Clear,2010,12,29,Winter,13.9,0,Cold Winter
Lucknow,30-12-2010,26.4,12.4,26.6,11.5,0.0,9.1,0,Mainly Clear,2010,12,30,Winter,14.0,0,Cold Winter
Lucknow,31-12-2010,21.5,12.9,21.6,12.0,5.6,13.4,1,Slight Rain,2010,12,31,Winter,8.6,0,Cold Winter
Lucknow,01-01-2011,19.7,10.0,16.6,7.9,0.0,20.2,0,Overcast,2011,1,1,Winter,9.7,0,Cold Winter
Lucknow,02-01-2011,18.4,8.3,16.4,5.9,0.0,13.1,0,Clear,2011,1,2,Winter,10.1,0,Cold Winter
Lucknow,03-01-2011,16.1,7.4,14.2,5.7,0.0,9.6,0,Overcast,2011,1,3,Winter,8.7,0,Cold Winter
Lucknow,04-01-2011,17.1,5.7,15.7,3.3,0.0,8.2,0,Partly Cloudy,2011,1,4,Winter,11.4,0,Cold Winter
Lucknow,05-01-2011,17.9,5.7,15.7,3.2,0.0,11.7,0,Clear,2011,1,5,Winter,12.2,0,Cold Winter
Lucknow,06-01-2011,18.1,4.6,16.0,2.2,0.0,11.1,0,Clear,2011,1,6,Winter,13.5,0,Cold Winter
Lucknow,07-01-2011,18.4,5.5,17.3,3.1,0.0,9.5,0,Clear,2011,1,7,Winter,12.9,0,Cold Winter
Lucknow,08-01-2011,17.5,4.4,16.9,2.4,0.0,9.5,0,Overcast,2011,1,8,Winter,13.1,0,Cold Winter
Lucknow,09-01-2011,17.9,4.2,16.6,1.8,0.0,10.0,0,Overcast,2011,1,9,Winter,13.7,0,Cold Winter
Lucknow,10-01-2011,19.4,7.1,16.5,4.3,0.0,16.3,0,Clear,2011,1,10,Winter,12.3,0,Cold Winter
Lucknow,11-01-2011,19.5,7.3,16.6,4.8,0.0,14.5,0,Clear,2011,1,11,Winter,12.2,0,Cold Winter
Lucknow,12-01-2011,21.4,7.4,19.0,5.0,0.0,13.9,0,Clear,2011,1,12,Winter,14.0,0,Cold Winter
Lucknow,13-01-2011,23.1,8.2,21.5,6.5,0.0,11.7,0,Clear,2011,1,13,Winter,14.9,0,Cold Winter
Lucknow,14-01-2011,24.8,8.9,25.4,7.1,0.0,10.4,0,Mainly Clear,2011,1,14,Winter,15.9,0,Cold Winter
Lucknow,15-01-2011,24.4,12.9,24.1,11.8,0.0,17.2,0,Overcast,2011,1,15,Winter,11.5,0,Cold Winter
Lucknow,16-01-2011,18.9,9.3,14.4,5.6,0.0,23.7,0,Clear,2011,1,16,Winter,9.6,0,Cold Winter
Lucknow,17-01-2011,19.9,8.7,15.7,4.5,0.0,20.3,0,Clear,2011,1,17,Winter,11.2,0,Cold Winter
